2015-05-12 12:14:26.460 EDT,76.9
2015-05-12 12:06:26.511 EDT,77.2
2015-05-12 11:58:26.542 EDT,76.7
2015-05-12 11:50:26.412 EDT,76.6
2015-05-12 11:34:26.657 EDT,76.4
2015-05-12 11:26:26.561 EDT,76.2
2015-05-12 11:10:26.499 EDT,75.9
2015-05-12 11:02:26.587 EDT,75.5
2015-05-12 10:54:26.823 EDT,75.2
2015-05-12 10:46:26.466 EDT,75
2015-05-12 10:38:26.538 EDT,74.6
2015-05-12 10:30:26.410 EDT,74.5
2015-05-12 10:14:26.588 EDT,74.1
2015-05-12 10:06:26.678 EDT,73.9
2015-05-12 09:58:26.430 EDT,73.5
2015-05-12 09:50:26.486 EDT,73.6
2015-05-12 09:42:26.544 EDT,73.2
2015-05-12 09:34:26.543 EDT,73.1
2015-05-12 09:18:27.156 EDT,72.7
2015-05-12 08:54:26.582 EDT,72.6
2015-05-12 08:46:26.579 EDT,72.5
2015-05-12 08:38:26.577 EDT,72.7
2015-05-12 08:30:26.577 EDT,72.4
2015-05-12 08:22:26.694 EDT,72.6
2015-05-12 08:14:26.467 EDT,72.4
2015-05-12 08:06:26.590 EDT,72.6
2015-05-12 07:58:26.531 EDT,72.5
2015-05-12 07:50:26.625 EDT,72.2
2015-05-12 07:18:26.648 EDT,72.1
2015-05-12 07:10:26.504 EDT,72.2
2015-05-12 06:54:26.497 EDT,72.3
2015-05-12 06:46:26.559 EDT,72.5
2015-05-12 06:38:26.581 EDT,72.1
2015-05-12 06:30:26.545 EDT,72.2
2015-05-12 06:22:26.757 EDT,72.5
2015-05-12 06:14:26.523 EDT,72.4
2015-05-12 05:58:26.711 EDT,72.3
2015-05-12 05:50:26.707 EDT,72.5
2015-05-12 05:34:26.593 EDT,72.6
2015-05-12 05:26:26.647 EDT,72.4
2015-05-12 05:18:26.627 EDT,72.6
2015-05-12 04:54:26.626 EDT,72.5
2015-05-12 04:38:26.492 EDT,72.8
2015-05-12 04:30:26.682 EDT,72.9
2015-05-12 04:22:26.549 EDT,72.6
2015-05-12 04:14:26.492 EDT,72.7
2015-05-12 04:06:26.702 EDT,72.8
2015-05-12 03:58:26.513 EDT,72.6
2015-05-12 03:50:26.641 EDT,73
2015-05-12 03:02:26.692 EDT,72.8
2015-05-12 02:38:26.571 EDT,72.9
2015-05-12 02:30:26.813 EDT,73
2015-05-12 02:22:26.570 EDT,73.1
2015-05-12 02:14:26.738 EDT,73
2015-05-12 02:06:26.782 EDT,73.2
2015-05-12 01:58:26.703 EDT,73.4
2015-05-12 01:02:26.785 EDT,73.2
2015-05-12 00:38:26.756 EDT,73.3
2015-05-12 00:30:26.724 EDT,73.7
2015-05-12 00:14:26.751 EDT,73.5
2015-05-12 00:06:26.653 EDT,73.4
2015-05-11 23:58:26.612 EDT,73.5
2015-05-11 23:50:26.782 EDT,73.3
2015-05-11 23:34:26.842 EDT,73.5
2015-05-11 23:26:26.909 EDT,73.3
2015-05-11 23:18:26.801 EDT,73.2
2015-05-11 23:10:26.918 EDT,73.3
2015-05-11 22:54:26.791 EDT,73.2
2015-05-11 22:46:26.838 EDT,73
2015-05-11 22:38:26.859 EDT,72.8
2015-05-11 22:30:26.725 EDT,72.9
2015-05-11 22:22:26.876 EDT,72.7
2015-05-11 22:14:26.890 EDT,73
2015-05-11 21:58:26.689 EDT,72.8
2015-05-11 21:50:26.776 EDT,72.5
2015-05-11 21:34:26.935 EDT,72.1
2015-05-11 21:26:26.914 EDT,71.4
2015-05-11 21:18:26.877 EDT,70.9
2015-05-11 21:10:26.696 EDT,70.4
2015-05-11 21:02:26.952 EDT,71.5
2015-05-11 20:54:26.827 EDT,72.3
2015-05-11 20:46:26.869 EDT,73.1
2015-05-11 20:38:26.876 EDT,72.8
2015-05-11 20:30:26.924 EDT,72.5
2015-05-11 20:22:26.929 EDT,72.4
2015-05-11 20:14:26.872 EDT,71.2
2015-05-11 20:06:26.976 EDT,70.9
2015-05-11 19:58:26.888 EDT,71.5
2015-05-11 19:50:26.870 EDT,72.6
2015-05-11 19:42:26.856 EDT,73.4
2015-05-11 19:34:26.886 EDT,73.9
2015-05-11 19:26:26.943 EDT,73.5
2015-05-11 19:18:27.024 EDT,72.9
2015-05-11 19:10:26.876 EDT,72.8
2015-05-11 19:02:27.053 EDT,74.1
2015-05-11 18:54:26.889 EDT,75.2
2015-05-11 18:46:27.020 EDT,74.9
2015-05-11 18:22:26.973 EDT,74.6
2015-05-11 18:06:26.837 EDT,74.3
2015-05-11 17:42:26.900 EDT,73.5
2015-05-11 17:34:26.751 EDT,72.9
2015-05-11 17:26:25.727 EDT,72.5
2015-05-11 17:18:25.757 EDT,72
2015-05-11 17:10:25.990 EDT,71.4
2015-05-11 17:02:25.801 EDT,71.5
2015-05-11 16:54:25.934 EDT,72.6
2015-05-11 16:46:25.820 EDT,74.3
2015-05-11 16:30:24.499 EDT,75.5
2015-05-11 16:22:24.408 EDT,75.6
2015-05-11 16:14:24.388 EDT,75.8
2015-05-11 16:06:24.415 EDT,76.2
2015-05-11 15:58:22.469 EDT,76.3
2015-05-11 15:50:22.456 EDT,76.5
2015-05-11 15:42:28.710 EDT,76.6
2015-05-11 15:34:22.595 EDT,76.7
2015-05-11 15:26:22.408 EDT,76.9
2015-05-11 15:18:22.294 EDT,77.1
2015-05-11 15:02:22.403 EDT,77.4
2015-05-11 14:54:22.247 EDT,77.5
2015-05-11 14:46:22.543 EDT,77.3
